ids,pred_seg,labels_seg
210_nda-16,1,1
609_nda-13,1,1
621_nda-13,1,1
131_nda-10,2,2
340_nda-8,1,1
182_nda-11,2,2
313_nda-1,2,2
363_nda-4,1,1
115_nda-13,1,1
92_nda-5,1,1
200_nda-7,2,0
172_nda-4,1,1
319_nda-8,1,1
280_nda-1,2,2
362_nda-4,1,1
318_nda-16,1,1
572_nda-7,1,1
109_nda-18,2,2
403_nda-4,1,1
233_nda-7,0,1
380_nda-10,2,1
145_nda-13,1,1
602_nda-20,1,1
380_nda-12,2,2
415_nda-11,2,2
495_nda-16,2,2
288_nda-11,2,2
196_nda-17,1,1
603_nda-18,2,2
116_nda-8,2,2
274_nda-12,1,1
340_nda-13,1,1
217_nda-15,1,1
438_nda-1,2,2
588_nda-1,2,2
353_nda-13,1,2
320_nda-7,0,0
236_nda-8,1,1
415_nda-3,1,1
132_nda-4,1,1
121_nda-3,1,1
368_nda-15,1,1
356_nda-19,1,1
414_nda-4,1,1
214_nda-10,2,2
457_nda-3,2,2
269_nda-17,1,2
529_nda-10,2,2
100_nda-8,2,2
588_nda-15,1,2
353_nda-16,1,2
338_nda-8,2,2
359_nda-10,2,2
577_nda-7,1,1
248_nda-2,0,0
121_nda-18,2,2
119_nda-11,2,2
407_nda-8,1,1
186_nda-8,1,1
566_nda-3,1,1
472_nda-1,2,1
280_nda-12,1,2
556_nda-12,1,1
560_nda-16,1,2
593_nda-13,1,1
338_nda-4,1,1
197_nda-19,1,1
241_nda-2,0,2
536_nda-1,1,0
366_nda-19,1,1
239_nda-7,0,0
423_nda-10,2,2
192_nda-19,1,1
313_nda-3,1,1
369_nda-1,2,2
256_nda-20,0,0
403_nda-5,2,2
286_nda-17,2,2
119_nda-12,1,1
189_nda-17,1,1
527_nda-17,2,2
463_nda-12,1,1
146_nda-20,0,2
231_nda-11,2,2
264_nda-15,1,1
154_nda-18,2,2
616_nda-3,1,1
348_nda-5,1,1
128_nda-17,2,1
149_nda-2,0,0
104_nda-19,1,1
303_nda-8,1,1
501_nda-1,0,0
403_nda-18,2,1
520_nda-20,0,0
108_nda-10,2,1
359_nda-19,1,1
273_nda-12,1,1
517_nda-1,0,0
268_nda-17,2,1
370_nda-17,2,2
554_nda-10,2,1
156_nda-4,1,1
197_nda-4,1,1
597_nda-7,0,0
348_nda-16,1,2
614_nda-7,1,1
315_nda-2,0,0
178_nda-13,1,1
624_nda-12,1,1
200_nda-17,2,2
599_nda-20,0,2
409_nda-17,2,2
283_nda-12,1,2
449_nda-15,2,2
191_nda-17,1,1
538_nda-2,0,0
503_nda-1,0,0
144_nda-8,1,1
366_nda-20,0,0
160_nda-3,1,2
355_nda-8,1,1
469_nda-3,1,1
161_nda-8,1,1
102_nda-4,1,1
334_nda-10,1,1
553_nda-4,1,1
166_nda-12,1,1
376_nda-17,2,2
388_nda-7,0,1
428_nda-1,2,2
290_nda-12,1,1
474_nda-1,2,2
515_nda-10,2,2
258_nda-16,1,2
248_nda-17,1,2
217_nda-13,1,2
268_nda-3,1,1
372_nda-8,1,1
520_nda-3,1,1
462_nda-3,1,1
320_nda-1,2,2
315_nda-18,2,2
281_nda-5,1,1
417_nda-5,2,2
240_nda-19,2,2
570_nda-13,1,1
333_nda-11,2,2
466_nda-2,0,0
477_nda-12,1,1
111_nda-15,1,1
524_nda-4,1,1
490_nda-16,1,2
326_nda-4,1,1
553_nda-13,2,2
201_nda-16,2,2
246_nda-10,2,2
124_nda-18,2,2
216_nda-8,1,1
191_nda-2,0,1
386_nda-12,2,2
292_nda-17,2,2
512_nda-15,1,1
397_nda-13,2,2
462_nda-1,2,0
423_nda-7,0,0
192_nda-10,1,1
298_nda-13,1,1
366_nda-5,1,1
305_nda-1,0,0
98_nda-13,1,1
211_nda-10,2,2
186_nda-12,1,1
142_nda-19,1,1
323_nda-17,1,1
215_nda-5,1,1
580_nda-5,1,1
437_nda-19,1,2
599_nda-13,1,1
34_nda-3,1,1
199_nda-2,0,2
182_nda-19,1,2
504_nda-16,1,1
108_nda-8,2,2
211_nda-3,1,2
283_nda-13,1,1
490_nda-17,2,0
244_nda-10,2,2
439_nda-10,2,2
230_nda-12,2,2
161_nda-7,1,0
230_nda-15,1,1
350_nda-17,1,1
386_nda-4,1,2
599_nda-11,2,2
262_nda-3,2,2
343_nda-15,1,1
458_nda-7,0,1
299_nda-12,2,2
572_nda-5,1,1
302_nda-13,1,2
588_nda-10,1,1
573_nda-10,2,1
264_nda-7,0,1
577_nda-17,2,2
334_nda-12,1,1
409_nda-11,2,2
574_nda-8,1,1
153_nda-18,2,2
146_nda-19,1,1
145_nda-19,1,1
538_nda-10,1,1
459_nda-11,2,2
216_nda-1,1,1
571_nda-4,1,1
472_nda-15,1,1
112_nda-4,1,1
226_nda-1,1,1
569_nda-4,1,1
560_nda-7,1,1
182_nda-10,2,2
517_nda-18,2,2
608_nda-17,2,2
235_nda-1,2,2
272_nda-4,1,1
210_nda-18,2,2
315_nda-1,2,2
427_nda-16,2,2
587_nda-5,2,2
276_nda-8,2,2
527_nda-16,2,2
604_nda-13,1,1
574_nda-16,1,2
524_nda-3,1,2
215_nda-17,2,2
186_nda-13,1,1
261_nda-13,1,1
233_nda-20,0,0
271_nda-15,1,1
106_nda-3,1,1
347_nda-10,2,2
427_nda-15,1,2
143_nda-3,2,1
295_nda-10,2,2
597_nda-19,2,2
502_nda-20,0,0
249_nda-3,1,1
341_nda-7,1,0
256_nda-18,2,2
359_nda-20,0,0
183_nda-2,0,0
434_nda-18,2,2
447_nda-18,2,2
144_nda-3,1,1
147_nda-8,1,1
348_nda-17,2,0
201_nda-10,2,2
315_nda-11,2,2
178_nda-17,2,0
489_nda-12,1,1
178_nda-18,2,2
128_nda-2,0,0
519_nda-20,1,1
344_nda-7,1,1
346_nda-12,1,2
204_nda-8,1,1
351_nda-20,0,1
223_nda-18,2,2
534_nda-4,1,1
621_nda-11,2,2
256_nda-16,2,1
216_nda-19,1,1
567_nda-12,1,1
275_nda-16,2,1
103_nda-13,1,2
187_nda-13,1,1
443_nda-15,2,1
538_nda-12,1,1
438_nda-13,1,1
369_nda-3,1,1
623_nda-11,2,2
367_nda-15,1,1
420_nda-4,1,1
147_nda-2,0,0
378_nda-1,2,2
302_nda-17,2,2
120_nda-3,1,1
512_nda-16,1,1
254_nda-7,0,2
106_nda-8,1,2
189_nda-16,1,2
620_nda-18,1,1
283_nda-10,2,2
581_nda-16,1,2
209_nda-2,0,2
538_nda-7,1,1
535_nda-17,2,2
89_nda-7,1,1
616_nda-19,1,1
436_nda-18,2,2
377_nda-18,2,2
344_nda-11,2,1
210_nda-4,1,1
570_nda-7,1,1
431_nda-18,1,1
477_nda-1,1,0
285_nda-17,2,2
155_nda-15,1,1
269_nda-3,1,1
110_nda-15,2,2
319_nda-3,1,1
155_nda-4,1,1
114_nda-1,2,1
499_nda-12,1,2
434_nda-15,1,1
604_nda-16,1,2
125_nda-4,1,1
355_nda-15,1,1
571_nda-2,0,0
572_nda-12,1,1
343_nda-1,2,2
216_nda-15,1,1
418_nda-8,1,2
332_nda-15,1,1
176_nda-19,1,1
527_nda-13,1,1
248_nda-11,2,2
580_nda-12,1,1
587_nda-1,2,2
410_nda-5,1,1
245_nda-7,1,1
580_nda-1,2,0
288_nda-19,1,2
111_nda-1,1,1
119_nda-17,0,2
253_nda-17,2,2
184_nda-20,0,0
166_nda-5,1,1
189_nda-2,0,0
96_nda-7,0,0
473_nda-10,2,2
559_nda-3,2,2
541_nda-15,1,1
550_nda-8,1,1
250_nda-13,1,1
258_nda-18,2,2
530_nda-2,0,0
579_nda-13,1,1
93_nda-2,0,0
416_nda-16,1,2
109_nda-16,1,1
437_nda-3,2,2
522_nda-16,2,2
419_nda-4,1,1
340_nda-15,1,1
222_nda-13,1,1
306_nda-19,1,1
484_nda-13,2,2
282_nda-12,2,2
343_nda-10,1,1
167_nda-20,0,0
179_nda-1,2,2
341_nda-20,0,0
314_nda-17,2,2
431_nda-4,1,1
436_nda-8,1,2
143_nda-20,0,0
517_nda-4,1,1
173_nda-20,0,0
285_nda-18,2,2
255_nda-7,0,0
200_nda-2,0,0
170_nda-13,1,1
352_nda-13,1,1
319_nda-13,1,1
208_nda-8,2,2
367_nda-10,2,2
325_nda-11,2,2
263_nda-4,1,1
461_nda-13,2,2
351_nda-7,1,1
278_nda-18,2,2
103_nda-10,2,2
448_nda-4,1,1
262_nda-1,2,2
215_nda-10,2,2
123_nda-18,2,2
551_nda-3,1,1
166_nda-13,1,1
364_nda-8,1,1
385_nda-2,0,0
298_nda-20,0,0
86_nda-12,2,2
275_nda-11,2,2
93_nda-12,1,1
263_nda-2,0,0
259_nda-5,2,2
86_nda-4,1,1
383_nda-15,2,2
186_nda-3,1,1
305_nda-19,1,2
196_nda-13,1,1
353_nda-17,2,2
399_nda-12,1,1
463_nda-7,1,1
597_nda-4,1,1
522_nda-17,2,2
108_nda-4,1,1
309_nda-11,2,2
324_nda-4,1,2
208_nda-2,0,0
100_nda-15,2,2
272_nda-15,1,2
453_nda-18,2,1
153_nda-16,2,1
376_nda-15,1,1
316_nda-8,1,1
339_nda-18,2,2
370_nda-4,1,1
257_nda-3,1,2
166_nda-17,1,1
193_nda-13,1,1
223_nda-13,1,1
171_nda-2,0,2
304_nda-10,2,2
290_nda-19,1,1
191_nda-7,1,1
438_nda-4,1,1
470_nda-2,0,0
187_nda-12,1,1
434_nda-2,0,0
515_nda-12,2,1
160_nda-17,2,2
384_nda-17,2,2
92_nda-20,0,0
617_nda-20,0,1
195_nda-1,2,2
559_nda-7,2,2
136_nda-15,1,1
469_nda-11,2,2
541_nda-19,1,1
156_nda-3,2,2
182_nda-5,1,1
351_nda-2,0,0
100_nda-18,2,1
372_nda-15,1,1
503_nda-7,1,1
475_nda-12,2,2
368_nda-7,1,1
110_nda-18,2,2
144_nda-1,0,0
567_nda-8,1,1
183_nda-3,1,1
567_nda-15,1,1
377_nda-8,2,2
292_nda-7,1,1
504_nda-1,2,2
196_nda-10,1,1
578_nda-5,1,1
382_nda-11,2,2
260_nda-7,1,1
88_nda-18,2,2
223_nda-3,1,1
93_nda-7,0,0
431_nda-8,1,1
492_nda-11,2,2
531_nda-3,1,1
217_nda-7,1,1
89_nda-19,1,1
198_nda-3,1,1
379_nda-10,2,1
271_nda-17,2,2
548_nda-3,2,2
199_nda-1,0,1
622_nda-13,1,1
402_nda-5,1,2
442_nda-4,1,1
481_nda-4,1,2
261_nda-5,1,1
602_nda-18,1,1
256_nda-15,1,1
244_nda-4,1,1
130_nda-4,1,0
329_nda-18,1,1
195_nda-12,1,1
592_nda-20,0,0
535_nda-15,1,1
578_nda-17,2,2
390_nda-8,1,2
164_nda-11,2,2
368_nda-4,1,1
469_nda-7,0,0
196_nda-2,0,0
410_nda-11,2,2
149_nda-13,1,1
431_nda-16,2,1
331_nda-17,2,2
328_nda-13,1,1
560_nda-2,0,0
318_nda-11,2,2
368_nda-17,2,2
572_nda-19,1,1
161_nda-4,1,1
559_nda-13,2,2
121_nda-16,1,2
504_nda-17,2,2
316_nda-11,2,2
504_nda-2,0,2
132_nda-12,1,2
607_nda-15,1,1
524_nda-1,2,2
304_nda-20,1,2
184_nda-18,2,2
390_nda-4,1,2
105_nda-15,1,1
87_nda-16,2,1
299_nda-8,2,2
86_nda-3,1,2
570_nda-20,0,0
128_nda-8,1,1
133_nda-16,1,1
110_nda-10,2,2
95_nda-1,1,0
423_nda-16,2,2
261_nda-20,0,1
314_nda-12,2,2
397_nda-17,2,2
505_nda-1,2,2
219_nda-3,1,1
210_nda-5,1,1
194_nda-10,2,1
208_nda-10,2,2
394_nda-5,2,2
475_nda-20,0,0
472_nda-5,1,1
303_nda-3,1,1
423_nda-17,2,2
312_nda-19,1,1
105_nda-16,1,1
304_nda-12,1,1
424_nda-5,2,2
150_nda-15,1,1
253_nda-8,2,1
144_nda-2,0,0
545_nda-16,2,2
257_nda-12,1,1
189_nda-11,2,1
379_nda-17,2,2
617_nda-11,2,2
291_nda-1,2,0
208_nda-17,2,0
217_nda-4,1,1
566_nda-12,1,1
199_nda-17,2,1
599_nda-5,1,1
277_nda-11,2,2
240_nda-11,2,2
131_nda-5,1,1
219_nda-11,2,2
158_nda-20,0,0
178_nda-7,1,1
87_nda-20,0,1
430_nda-10,2,2
428_nda-18,1,1
423_nda-3,1,1
237_nda-20,0,0
124_nda-19,1,2
132_nda-1,2,2
365_nda-4,1,2
196_nda-18,2,2
365_nda-11,2,2
219_nda-17,1,2
110_nda-13,2,2
475_nda-2,0,0
561_nda-12,2,2
176_nda-7,0,0
472_nda-17,2,2
275_nda-12,2,1
144_nda-5,1,1
594_nda-2,0,0
286_nda-2,0,0
187_nda-4,1,1
230_nda-17,2,0
613_nda-15,1,1
460_nda-2,0,0
438_nda-3,2,2
315_nda-10,2,2
285_nda-2,0,0
147_nda-18,2,2
153_nda-17,2,2
421_nda-12,2,2
221_nda-2,0,0
602_nda-7,1,1
459_nda-13,1,1
349_nda-16,1,1
449_nda-8,2,2
132_nda-5,1,1
276_nda-7,1,1
338_nda-13,1,2
448_nda-12,1,1
178_nda-1,0,1
545_nda-7,2,0
418_nda-13,1,1
464_nda-12,1,1
247_nda-3,1,1
316_nda-17,2,0
481_nda-7,0,2
287_nda-3,1,1
388_nda-5,1,1
358_nda-18,2,2
233_nda-18,2,2
158_nda-17,2,2
388_nda-19,1,1
434_nda-5,1,1
416_nda-5,1,1
573_nda-11,2,2
145_nda-5,1,1
312_nda-5,2,2
509_nda-19,1,2
110_nda-20,2,2
34_nda-8,1,1
316_nda-19,1,1
247_nda-15,1,1
269_nda-15,1,1
130_nda-19,1,1
545_nda-13,2,2
125_nda-18,2,2
113_nda-13,1,1
436_nda-4,1,1
437_nda-17,2,0
569_nda-12,1,1
501_nda-13,1,2
183_nda-20,0,1
141_nda-10,2,2
137_nda-7,0,1
503_nda-19,1,0
156_nda-18,2,2
617_nda-4,1,1
538_nda-1,2,2
570_nda-1,0,2
553_nda-8,2,2
467_nda-5,1,1
295_nda-8,2,2
603_nda-4,1,1
525_nda-16,1,1
524_nda-2,0,0
461_nda-12,2,2
91_nda-16,1,2
251_nda-20,0,2
92_nda-7,1,1
483_nda-17,1,0
232_nda-8,1,1
239_nda-16,2,1
247_nda-2,0,0
318_nda-18,2,2
422_nda-20,0,0
132_nda-8,1,1
309_nda-1,2,2
353_nda-20,2,1
553_nda-12,2,2
442_nda-20,0,0
308_nda-2,0,2
288_nda-12,2,2
494_nda-12,1,1
466_nda-16,1,1
295_nda-2,2,2
268_nda-5,1,1
232_nda-12,1,1
304_nda-8,1,1
130_nda-13,1,1
189_nda-7,1,1
388_nda-3,1,1
501_nda-18,2,2
588_nda-3,1,1
462_nda-12,1,1
377_nda-10,2,2
576_nda-5,1,1
183_nda-15,1,1
385_nda-12,1,2
215_nda-1,2,2
499_nda-18,2,2
402_nda-12,2,2
194_nda-19,1,1
602_nda-3,1,2
404_nda-13,1,1
288_nda-4,1,1
211_nda-13,1,1
477_nda-5,1,1
551_nda-4,1,2
177_nda-17,2,0
609_nda-1,2,1
96_nda-12,2,2
618_nda-5,1,1
176_nda-20,0,0
583_nda-4,1,1
504_nda-8,1,1
427_nda-4,1,1
409_nda-1,0,0
613_nda-7,0,1
365_nda-19,1,1
378_nda-7,0,2
286_nda-1,2,2
259_nda-13,1,1
255_nda-19,1,1
311_nda-11,2,2
121_nda-19,1,1
356_nda-11,2,2
210_nda-19,1,1
467_nda-19,1,1
335_nda-2,0,0
449_nda-1,2,2
191_nda-18,2,2
325_nda-15,1,1
597_nda-20,2,2
551_nda-18,1,1
356_nda-7,1,0
447_nda-7,0,1
335_nda-16,1,2
305_nda-15,1,1
147_nda-13,1,2
340_nda-3,1,1
146_nda-1,2,2
292_nda-10,2,2
285_nda-4,1,1
262_nda-13,2,2
292_nda-18,2,2
438_nda-11,2,2
397_nda-20,2,2
229_nda-15,1,2
171_nda-20,1,2
317_nda-3,1,1
587_nda-4,1,1
239_nda-17,2,0
404_nda-15,1,2
323_nda-7,1,1
353_nda-8,2,2
604_nda-20,1,1
234_nda-1,2,2
134_nda-16,1,2
330_nda-1,2,2
612_nda-19,2,2
141_nda-5,1,1
373_nda-2,0,0
566_nda-18,1,1
342_nda-13,1,1
141_nda-16,2,2
481_nda-3,2,1
367_nda-5,1,1
505_nda-13,2,2
34_nda-16,1,1
425_nda-18,2,2
272_nda-16,1,2
443_nda-17,2,2
619_nda-8,1,1
313_nda-18,2,2
268_nda-16,1,1
214_nda-2,0,1
376_nda-11,2,2
248_nda-10,2,1
338_nda-12,2,2
101_nda-18,2,2
133_nda-13,1,1
602_nda-17,2,2
443_nda-8,2,2
115_nda-15,1,1
131_nda-4,1,1
367_nda-19,1,1
219_nda-12,1,1
177_nda-11,2,2
363_nda-8,1,1
583_nda-20,1,1
171_nda-10,2,2
176_nda-10,2,2
116_nda-18,2,2
621_nda-17,1,1
264_nda-1,2,2
88_nda-20,0,0
393_nda-10,1,1
340_nda-10,1,1
249_nda-4,1,1
329_nda-15,1,1
108_nda-15,1,1
285_nda-19,2,2
34_nda-2,0,2
142_nda-13,1,1
169_nda-11,2,2
399_nda-2,0,2
460_nda-3,1,1
409_nda-12,1,1
291_nda-8,2,2
325_nda-12,1,1
306_nda-13,1,1
571_nda-1,2,2
108_nda-13,1,2
123_nda-13,1,2
246_nda-18,2,1
332_nda-20,0,0
155_nda-7,1,1
112_nda-20,2,2
278_nda-3,2,1
437_nda-1,2,2
579_nda-7,1,1
501_nda-20,0,0
588_nda-19,1,2
256_nda-19,1,1
300_nda-4,1,1
229_nda-5,1,1
436_nda-12,1,1
86_nda-5,1,0
473_nda-15,1,2
378_nda-4,1,1
34_nda-17,1,1
220_nda-15,1,1
262_nda-19,2,1
120_nda-1,2,2
604_nda-8,1,1
425_nda-16,2,2
113_nda-5,1,1
484_nda-15,2,2
441_nda-17,1,1
573_nda-17,0,0
261_nda-3,1,1
341_nda-15,1,1
158_nda-1,2,2
159_nda-8,1,1
618_nda-4,1,1
419_nda-2,0,0
124_nda-8,1,2
89_nda-13,1,2
131_nda-3,1,1
384_nda-2,0,0
487_nda-2,0,0
550_nda-1,2,2
159_nda-4,1,1
273_nda-7,1,1
328_nda-1,2,2
603_nda-5,1,1
